,PP,Blok,Condition_x,timestamp,SnMouseAct,SnLeftClicked,SnRightClicked,SnDoubleClicked,SnWheel,SnDragged,SnMouseDistance,SnMouseDistance.1,SnKeyStrokes,SnChars,SnSpecialKeys,SnDirectionKeys,SnErrorKeys,SnShortcutKeys,SnSpaces,SnAppChange,SnTabfocusChange,C_x,Squality,Sneutral,Shappy,Ssad,Sangry,Ssurprised,Sscared,Sdisgusted,Svalence,SyHeadOrientation,SxHeadOrientation,SzHeadOrientation,SmouthOpen,SleftEyeClosed,SrightEyeClosed,SleftEyebrowLowered,SleftEyebrowRaised,SrightEyebrowLowered,SrightEyebrowRaised,SgazeDirectionForward,SgazeDirectionLeft,SgazeDirectionRight,SAu01_InnerBrowRaiser,SAu02_OuterBrowRaiser,SAu04_BrowLowerer,SAu05_UpperLidRaiser,SAu06_CheekRaiser,SAu07_LidTightener,SAu09_NoseWrinkler,SAu10_UpperLipRaiser,SAu12_LipCornerPuller,SAu14_Dimpler,SAu15_LipCornerDepressor,SAu17_ChinRaiser,SAu20_LipStretcher,SAu23_LipTightener,SAu24_LipPressor,SAu25_LipsPart,SAu26_JawDrop,SAu27_MouthStretch,SAu43_EyesClosed,C_y,Condition_y,HR,RMSSD,SCL,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
688,PP6,2.0,I,20121001T152900000,39.0,1.0,0.0,0.0,38.0,0.0,1980511199433940.0,1981.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2,"0,939898099","0,58333868","0,002538678","0,069300952","0,266965868","0,003731414","1,74E-05","0,019571819","-0,292643344","-11,31974987","-3,453030499","-9,297013506","0,025104603","0,016736402","0,029288703","0,966527197",0,"0,372384937",0,"0,870292887","0,071129707","0,008368201","0,033472803",0,"0,481171548",0,0,"0,033472803","0,016736402","0,188284519",0,"0,129707113","1,518828452","0,853556485","0,209205021","0,40167364",0,"0,025104603",0,0,"0,062761506",2.0,I,63.0,0.081798,94.529297,,,,,
689,PP6,2.0,I,20121001T153000000,14.0,5.0,0.0,1.0,6.0,1.0,5458508573940550.0,5459.0,62.0,45.0,17.0,2.0,5.0,0.0,6.0,0.0,7.0,2,"0,82796456","0,154587507","0,079436469","0,030997508","0,006234727","0,029857668","0,064119946","0,001293374","0,003326258","0,467094853","7,866989951","-2,487515719","0,40776699","0,058252427","0,17961165","0,048543689",0,"0,859223301",0,"0,072815534","0,101941748","0,713592233","1,17961165",0,"0,674757282","0,184466019",0,"0,970873786","0,22815534",0,"1,131067961","0,286407767",0,0,0,"0,024271845",0,"0,742718447","0,276699029",0,"0,95631068",2.0,I,999.0,999.0,104.817616,,,,,
690,PP6,2.0,I,20121001T153100000,2.0,2.0,0.0,0.0,0.0,0.0,1.04103960583575e+16,10410.0,32.0,17.0,15.0,0.0,5.0,0.0,7.0,2.0,2.0,2,"0,849058779","0,226647824","0,106677379","0,157780325","0,023621222","0,025079911","0,044044659","0,006179271","-0,076504587","-2,598109587","4,862346306","-1,050216313","0,196261682","0,242990654","0,261682243","0,35046729",0,"0,406542056",0,"0,327102804","0,177570093","0,308411215","0,630841121",0,"0,191588785",0,0,"0,275700935","0,009345794","0,462616822","0,817757009","0,08411215","0,182242991","0,130841121","0,037383178","0,439252336","0,018691589","0,626168224","0,065420561",0,"1,046728972",2.0,I,62.0,0.096348,103.406948,,,,,
691,PP6,2.0,I,20121001T153200000,13.0,5.0,0.0,0.0,6.0,1.0,6838976788685450.0,6839.0,37.0,30.0,7.0,3.0,0.0,0.0,3.0,0.0,7.0,2,"0,863924475","0,245506467","0,031072034","0,051652927","0,080583218","0,058710235","0,070353629","0,068060053","-0,158571162","-4,079787467","-12,80484659","-5,464830586","0,682119205","0,039735099","0,039735099","0,132450331","0,059602649","0,417218543",0,"0,205298013","0,483443709","0,013245033","0,311258278",0,"0,344370861","0,006622517","0,052980132","0,086092715","0,17218543","0,708609272","0,185430464","0,099337748","0,072847682",0,"0,158940397","0,079470199",0,"2,039735099","0,006622517","0,556291391","0,198675497",2.0,I,999.0,999.0,101.409903,,,,,
692,PP6,2.0,I,20121001T153300000,7.0,2.0,1.0,0.0,4.0,0.0,4935404623576660.0,4935.0,163.0,112.0,51.0,0.0,14.0,1.0,21.0,7.0,2.0,2,"0,923924431","0,747062125","0,015689661","0,091402155","0,073048818","0,004535175","4,27E-05","0,03393357","-0,140342456","-9,041899171","-2,832678251","-1,821321847","0,02764977","0,02764977","0,02764977","0,649769585","0,01843318","0,304147465",0,"0,622119816","0,129032258","0,096774194","0,069124424",0,"0,267281106",0,"0,02764977","0,01843318","0,133640553","0,313364055","0,092165899","0,055299539","1,405529954","0,589861751","0,442396313","0,041474654",0,"0,032258065","0,00921659",0,"0,096774194",2.0,I,70.0,0.058878,97.478066,,,,,
693,PP6,2.0,I,20121001T153400000,4.0,2.0,0.0,2.0,0.0,0.0,1.96530658784516e+16,19653.0,196.0,135.0,61.0,6.0,15.0,2.0,30.0,8.0,5.0,2,"0,903769214","0,625093267","0,002030314","0,115902839","0,087067988","0,001800733","8,86E-06","0,063861002","-0,181387777","-8,563344173","-0,252782434","-12,07192812",0,"0,02173913","0,026086957","0,447826087","0,013043478","0,186956522",0,"0,804347826",0,"0,117391304","0,052173913",0,"0,034782609",0,0,0,"0,513043478","1,130434783",0,"0,17826087","1,217391304","0,595652174",0,"0,230434783","0,056521739",0,0,0,"0,086956522",2.0,I,67.0,0.081391,103.914843,,,,,
694,PP6,2.0,I,20121001T153500000,16.0,1.0,0.0,0.0,15.0,0.0,8528065287115680.0,8528.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2,"0,958447981","0,439796438","4,55E-04","0,104757528","0,165061919","0,001398723","1,03E-06","0,041183263","-0,194966212","-7,945530125","-0,565052242","-9,098910458",0,0,0,"0,825",0,"0,1875",0,"0,983333333","0,004166667",0,0,0,"0,858333333",0,0,0,0,0,0,"0,008333333","2,05","1,833333333","0,083333333","0,641666667",0,0,0,0,0,2.0,I,63.0,0.069097,99.452808,,,,,
695,PP6,2.0,I,20121001T153600000,11.0,2.0,0.0,0.0,9.0,0.0,6901626159077360.0,6902.0,181.0,125.0,56.0,0.0,14.0,0.0,32.0,3.0,2.0,2,"0,9564722","0,492111514","0,001727481","0,12548924","0,252323962","0,001530506","3,35E-07","0,041488639","-0,288508056","-6,68307259","-2,659395632","-10,3189111",0,"0,110132159","0,044052863","0,810572687",0,"0,775330396",0,"0,859030837","0,004405286","0,04845815",0,0,"2,198237885",0,0,"0,013215859",0,"0,118942731",0,0,"0,45814978","3,303964758",0,"1,268722467",0,0,0,0,"0,0969163",2.0,I,63.0,0.081967,92.450467,,,,,
696,PP6,2.0,I,20121001T153700000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,144.0,55.0,0.0,20.0,0.0,28.0,0.0,0.0,2,"0,932655561","0,489425051","0,001653483","0,213933654","0,13659957","0,003565844","1,21E-05","0,03309041","-0,269280441","-4,415814602","-3,568844883","-5,53844548",0,"0,189873418","0,185654008","0,540084388",0,"0,552742616",0,"0,759493671","0,021097046","0,054852321",0,0,"1,459915612","0,033755274",0,"0,021097046","0,101265823","0,232067511",0,"0,004219409","1,497890295","3,021097046","0,008438819","1,021097046","0,029535865",0,0,0,"0,662447257",2.0,I,68.0,0.109804,117.19222,,,,,
697,PP6,2.0,I,20121001T153800000,12.0,0.0,0.0,0.0,12.0,0.0,7015929304550800.0,7016.0,129.0,78.0,51.0,4.0,6.0,0.0,15.0,8.0,1.0,2,"0,952978995","0,393405643","9,73E-05","0,200195582","0,146940711","0,002589532","6,22E-06","0,019276166","-0,275501862","-5,027534928","-2,915315094","-5,583431421",0,"0,012552301",0,"0,690376569",0,"0,347280335",0,"0,937238494","0,020920502","0,008368201","0,054393305",0,"1,117154812",0,0,"0,121338912","0,029288703","0,062761506",0,"0,0041841","3,870292887","3,531380753",0,"0,410041841",0,0,0,0,"0,046025105",2.0,I,57.0,0.10874,113.113268,,,,,
698,PP6,2.0,I,20121001T153900000,4.0,3.0,0.0,1.0,0.0,0.0,863139326765387.0,863.0,156.0,103.0,53.0,0.0,21.0,1.0,22.0,4.0,1.0,2,"0,906893003","0,261367167","0,001811135","0,246743035","0,123081855","0,003776939","6,30E-06","0,045714578","-0,297122549","-2,407859467","-2,862190825","-4,03008139","0,038251366","0,169398907","0,153005464","0,469945355",0,"0,284153005",0,"0,759562842","0,032786885","0,071038251","0,005464481",0,"0,715846995",0,0,0,"0,349726776","0,453551913","0,054644809","0,016393443","2,601092896","3,016393443","0,054644809","0,12568306","0,081967213","0,076502732",0,0,"0,49726776",2.0,I,999.0,999.0,100.09205,,,,,
699,PP6,2.0,I,20121001T154000000,17.0,4.0,0.0,1.0,12.0,0.0,8664675493615840.0,8665.0,38.0,12.0,26.0,1.0,5.0,0.0,2.0,7.0,1.0,2,"0,884289997","0,376879151","0,010071554","0,134333537","0,121147617","0,003416392","6,43E-05","0,05689709","-0,188832774","-2,722303232","-2,036257171","-8,888568184","0,029126214","0,087378641","0,087378641","0,572815534",0,"0,218446602",0,"0,854368932","0,058252427","0,004854369",0,0,"0,461165049",0,0,"0,009708738","0,048543689","1,300970874","0,097087379","0,04368932","1,805825243","1,466019417","0,053398058","0,126213592",0,"0,048543689",0,0,"0,378640777",2.0,I,60.0,0.082249,100.963635,,,,,
700,PP6,2.0,I,20121001T154100000,12.0,5.0,0.0,0.0,7.0,0.0,7000313071025960.0,7000.0,53.0,39.0,14.0,2.0,4.0,0.0,2.0,0.0,3.0,2,"0,932079629","0,561638972","0,003450131","0,149015274","0,092297432","0,002129899","3,66E-05","0,026728373","-0,205374655","-8,153555221","0,516547915","-9,461362311",0,"0,038793103","0,077586207","0,676724138","0,012931034","0,155172414",0,"0,745689655","0,103448276","0,051724138","0,077586207",0,"0,073275862","0,017241379","0,112068966","0,004310345","0,129310345","0,349137931",0,"0,00862069","2,538793103","2,163793103",0,"0,396551724",0,0,0,0,"0,099137931",2.0,I,61.0,0.07351,93.518794,,,,,
701,PP6,2.0,I,20121001T154200000,18.0,4.0,1.0,0.0,13.0,0.0,9893920076671960.0,9894.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2,"0,944499782","0,553973483","0,001015556","0,151095999","0,081877965","0,001645317","3,52E-06","0,016723378","-0,198525756","-10,40416916","-0,475420703","-8,169986738",0,0,0,"0,874396135",0,"0,188405797",0,"0,879227053","0,038647343","0,038647343","0,014492754",0,"0,130434783",0,0,"0,004830918","0,009661836","0,062801932",0,"0,009661836","2,806763285","2,212560386","0,164251208","0,154589372","0,009661836",0,0,0,"0,019323671",2.0,I,65.0,0.103112,118.163525,,,,,
702,PP6,2.0,I,20121001T154300000,20.0,7.0,0.0,0.0,9.0,2.0,1.15991198513643e+16,11599.0,8.0,0.0,8.0,0.0,0.0,2.0,0.0,4.0,6.0,2,"0,934398143","0,613475236","1,81E-04","0,109475596","0,086657832","0,002510817","4,41E-06","0,027794645","-0,171925289","-7,92052694","-4,834288371","-5,686384068",0,"0,0125","0,016666667","0,65",0,"0,35",0,"0,820833333","0,120833333","0,029166667",0,0,"0,233333333",0,0,0,0,"0,004166667",0,"0,058333333","2,766666667","2,35","0,020833333","0,254166667",0,0,0,0,"0,0125",2.0,I,999.0,999.0,103.364078,,,,,
703,PP6,2.0,I,20121001T154400000,12.0,9.0,0.0,2.0,0.0,0.0,5639779244981190.0,5640.0,67.0,23.0,44.0,5.0,8.0,8.0,2.0,10.0,3.0,2,"0,929183556","0,745666739","8,12E-04","0,123717901","0,070230128","0,002993267","1,16E-05","0,023011234","-0,162757657","-8,975002213","-4,209685373","-6,052831325",0,"0,05","0,016666667","0,427777778","0,072222222","0,088888889",0,"0,716666667","0,122222222","0,066666667","0,088888889","0,022222222","0,027777778",0,0,"0,066666667","0,083333333","0,105555556",0,"0,033333333","1,9","1,494444444","0,061111111","0,083333333",0,0,0,0,"0,155555556",2.0,I,65.0,0.073584,103.267032,,,,,
704,PP6,2.0,I,20121001T154500000,14.0,9.0,0.0,2.0,3.0,0.0,6124733506787430.0,6125.0,82.0,37.0,45.0,0.0,1.0,2.0,11.0,15.0,8.0,2,"0,946221804","0,587857588","6,47E-04","0,10254614","0,129605007","0,002614308","2,69E-06","0,026444606","-0,194233195","-11,14542878","-4,436349151","-6,896509752",0,0,0,"0,848101266",0,"0,396624473",0,"0,759493671","0,181434599","0,029535865","0,021097046",0,"0,746835443",0,"0,008438819",0,"0,075949367","0,17721519",0,"0,004219409","1,924050633","1,957805907",0,"0,641350211",0,0,0,0,0,2.0,I,999.0,999.0,98.487898,,,,,
705,PP6,2.0,I,20121001T154600000,12.0,7.0,0.0,3.0,0.0,1.0,3.46323334144705e+16,34632.0,126.0,78.0,48.0,0.0,10.0,0.0,18.0,6.0,0.0,2,"0,94686024","0,728906219","0,001715205","0,0806798","0,073942688","0,002269623","3,91E-06","0,026933111","-0,121501457","-8,763686505","-2,498577652","-7,359051274",0,0,"0,004219409","0,772151899",0,"0,054852321",0,"0,890295359","0,042194093","0,042194093",0,0,"0,054852321",0,0,0,"0,206751055","0,316455696",0,"0,139240506","1,535864979","2,075949367","0,151898734","0,434599156",0,0,0,0,0,2.0,I,60.0,0.117253,101.178025,,,,,
706,PP6,2.0,I,20121001T154700000,16.0,9.0,0.0,3.0,0.0,2.0,4499542046678850.0,4500.0,154.0,98.0,56.0,0.0,11.0,1.0,21.0,11.0,2.0,2,"0,950009531","0,713905449","2,69E-04","0,074072963","0,103329479","0,002877801","4,30E-06","0,026727968","-0,138000683","-10,18613499","-4,001090735","-7,690190532","0,029535865",0,0,"0,679324895",0,"0,130801688",0,"0,864978903","0,105485232","0,008438819",0,0,"0,240506329",0,0,0,"0,004219409","0,189873418",0,"0,016877637","2,063291139","2,012658228","0,033755274","0,742616034",0,"0,063291139","0,029535865",0,0,2.0,I,58.0,0.099255,110.48781,,,,,
707,PP6,2.0,I,20121001T154800000,14.0,5.0,0.0,0.0,7.0,1.0,6.97117065931199e+16,69712.0,9.0,0.0,9.0,0.0,0.0,1.0,0.0,5.0,4.0,2,"0,923477802","0,595748805","3,97E-04","0,095186913","0,107409928","0,003057925","3,24E-05","0,035545487","-0,15921635","-6,876373868","-3,385071529","-7,53083885",0,"0,004651163","0,013953488","0,730232558",0,"0,009302326","0,004651163","0,865116279","0,093023256","0,004651163",0,0,"0,027906977","0,023255814",0,0,"0,293023256","0,613953488",0,"0,060465116","1,437209302","1,237209302","0,018604651","0,36744186",0,0,0,0,"0,055813953",2.0,I,999.0,999.0,112.652517,,,,,
708,PP6,2.0,I,20121001T154900000,19.0,10.0,0.0,1.0,4.0,2.0,1283349072353410.0,1283.0,127.0,81.0,46.0,7.0,6.0,1.0,17.0,3.0,1.0,2,"0,932140831","0,541370166","9,37E-04","0,132785149","0,057922444","0,002738987","1,37E-04","0,05881886","-0,159732008","-7,408176091","-4,440521593","-5,846862351",0,0,"0,04954955","0,617117117",0,"0,031531532",0,"0,90990991","0,054054054","0,004504505",0,0,"0,094594595","0,04954955",0,"0,004504505","0,400900901","0,63963964",0,0,"1,815315315","2,153153153","0,022522523","0,707207207","0,004504505",0,0,0,"0,058558559",2.0,I,61.0,0.084634,106.107655,,,,,
709,PP6,2.0,I,20121001T155000000,15.0,5.0,0.0,1.0,5.0,2.0,1.2223736871702e+16,12224.0,136.0,87.0,49.0,5.0,19.0,0.0,16.0,1.0,2.0,2,"0,951252187","0,693575842","6,10E-04","0,050810221","0,165070787","0,003492869","1,77E-06","0,020369654","-0,169443895","-10,24828733","-6,184210535","-7,024356213",0,0,0,"0,854166667",0,"0,495833333",0,"0,695833333","0,283333333",0,0,0,"0,704166667",0,0,"0,004166667","0,008333333","0,204166667",0,0,"1,279166667","2,316666667","0,004166667","0,691666667",0,0,0,0,0,2.0,I,999.0,999.0,108.361887,,,,,
710,PP6,2.0,I,20121001T155100000,32.0,16.0,0.0,0.0,2.0,7.0,2.53093646433092e+16,25309.0,35.0,21.0,14.0,0.0,0.0,3.0,1.0,2.0,13.0,2,"0,960089169","0,683410899","4,71E-04","0,081484341","0,122711341","0,00239576","1,25E-06","0,032088226","-0,174983349","-11,79939956","-4,696620134","-7,24838482",0,0,0,"0,815899582",0,"0,29707113",0,"0,79916318","0,158995816","0,012552301","0,020920502",0,"0,451882845",0,0,0,0,0,0,"0,012552301","2,112970711","1,866108787","0,19665272","0,330543933",0,0,0,0,0,2.0,I,65.0,0.057173,102.219191,,,,,
711,PP6,2.0,I,20121001T155200000,44.0,19.0,0.0,0.0,4.0,10.0,3789686846436250.0,3790.0,40.0,17.0,23.0,2.0,2.0,2.0,4.0,6.0,6.0,2,"0,925383162","0,335636028","3,56E-04","0,080791984","0,120720864","0,002062397","2,28E-06","0,047687884","-0,183627876","-8,092105497","-9,211749107","-3,045197315",0,0,0,"0,790697674",0,"0,618604651",0,"0,493023256","0,460465116","0,004651163","0,446511628",0,"1,479069767",0,"0,079069767","0,004651163","0,060465116","0,153488372",0,0,"3,623255814","3,037209302","0,106976744","0,720930233",0,0,0,0,0,2.0,I,65.0,0.06093,117.665313,,,,,
712,PP6,2.0,I,20121001T155300000,16.0,9.0,0.0,1.0,2.0,2.0,1.21739581104447e+16,12174.0,32.0,0.0,32.0,0.0,11.0,10.0,0.0,8.0,18.0,2,"0,92888584","0,640086597","0,001974913","0,106649572","0,082977199","0,002311523","7,92E-06","0,028204276","-0,148750465","-6,784617998","-1,446447646","-9,12729195","0,00990099","0,118811881","0,01980198","0,772277228",0,"0,396039604",0,"0,693069307","0,158415842","0,069306931","0,03960396",0,"0,97029703",0,"0,02970297","0,069306931",0,"0,03960396",0,"0,267326733","2,336633663","2,752475248",0,"0,148514851",0,"0,00990099",0,0,0,2.0,I,61.0,0.094888,105.581208,,,,,
713,PP6,2.0,I,20121001T155400000,24.0,10.0,0.0,1.0,5.0,4.0,1.53882269266912e+16,15388.0,50.0,13.0,37.0,9.0,3.0,4.0,4.0,6.0,11.0,2,"0,931954263","0,57998031","8,18E-04","0,079961597","0,124007662","0,003523866","1,25E-05","0,06348528","-0,186346205","-7,789432721","-6,059539539","-6,465332376","0,067567568","0,04954955",0,"0,725225225",0,"0,554054054",0,"0,698198198","0,148648649","0,013513514","0,022522523",0,"0,792792793",0,"0,009009009","0,022522523","0,036036036","0,108108108",0,"0,004504505","2,292792793","2,536036036","0,238738739","0,337837838",0,"0,103603604",0,0,0,2.0,I,999.0,999.0,102.583164,,,,,
714,PP6,2.0,I,20121001T155500000,32.0,17.0,0.0,0.0,2.0,6.0,2.2971941286082e+16,22972.0,12.0,0.0,12.0,0.0,0.0,3.0,0.0,9.0,6.0,2,"0,946849851","0,71807074","0,001178742","0,059951735","0,237432","0,003192061","1,96E-06","0,034326355","-0,280137776","-13,22856795","-3,430509655","-8,717579819",0,"0,008438819",0,"0,721518987","0,012658228","0,637130802",0,"0,746835443","0,185654008","0,012658228","0,016877637",0,"0,544303797",0,0,"0,008438819",0,0,0,"0,122362869","1,767932489","2,021097046","0,008438819","0,573839662",0,0,0,0,0,2.0,I,999.0,999.0,100.456408,,,,,
715,PP6,2.0,I,20121001T155600000,36.0,19.0,0.0,1.0,10.0,3.0,2.07785085193662e+16,20779.0,61.0,23.0,38.0,3.0,12.0,5.0,6.0,10.0,6.0,2,"0,932576185","0,713800651","0,001492064","0,04716512","0,145759301","0,00421172","8,33E-05","0,045305765","-0,167314036","-8,5893904","-5,471226619","-8,061121371",0,"0,030567686","0,026200873","0,563318777",0,"0,340611354",0,"0,80349345","0,11790393","0,017467249","0,004366812",0,"0,655021834","0,043668122","0,017467249","0,004366812","0,034934498","0,082969432","0,008733624","0,034934498","1,576419214","1,947598253","0,305676856","0,31441048",0,0,0,0,"0,043668122",2.0,I,64.0,0.07705,104.147409,,,,,
716,PP6,2.0,I,20121001T155700000,11.0,8.0,0.0,1.0,0.0,1.0,3.60315901374636e+16,36032.0,191.0,123.0,68.0,0.0,20.0,3.0,29.0,4.0,2.0,2,"0,89097797","0,638755324","0,00455475","0,049566858","0,090498431","0,003073776","3,74E-05","0,06607581","-0,154902785","-7,502697591","-4,768963558","-5,196795816","0,035242291","0,136563877","0,013215859","0,352422907","0,013215859","0,088105727",0,"0,757709251","0,0969163","0,026431718","0,066079295",0,"0,061674009",0,"0,013215859","0,013215859","0,449339207","1,189427313",0,"0,017621145","0,061674009","0,779735683",0,"0,616740088","0,004405286","0,044052863",0,0,"0,035242291",2.0,I,65.0,0.084365,95.110372,,,,,
717,PP6,2.0,I,20121001T155800000,6.0,5.0,0.0,1.0,0.0,0.0,2249292756174150.0,2249.0,147.0,105.0,42.0,0.0,13.0,0.0,14.0,6.0,2.0,2,"0,92652906","0,658622351","0,001208638","0,108464669","0,189249722","0,002407007","7,13E-06","0,049245755","-0,258707674","-10,35440612","-5,543275193","-8,576307856",0,"0,033755274","0,054852321","0,5907173",0,"0,312236287",0,"0,565400844","0,248945148","0,071729958",0,0,"0,540084388",0,"0,004219409","0,021097046","0,130801688","0,35021097",0,"0,156118143","0,632911392","1,852320675",0,"0,510548523",0,0,0,0,"0,185654008",2.0,I,62.0,0.09881,100.520854,,,,,
718,PP6,2.0,I,20121001T155900000,37.0,17.0,1.0,4.0,3.0,6.0,2.03986715289549e+16,20399.0,80.0,48.0,32.0,1.0,5.0,2.0,5.0,10.0,3.0,2,"0,918713497","0,607862334","0,001978621","0,111739523","0,062552333","0,002568439","2,55E-04","0,029227543","-0,152726586","-8,579722038","-7,217236048","-5,692496645","0,090128755","0,0472103","0,034334764","0,381974249","0,008583691","0,051502146",0,"0,703862661","0,240343348",0,"0,283261803",0,"0,008583691",0,0,0,"0,532188841","0,721030043","0,017167382","0,0472103","0,716738197","1,317596567","0,090128755","0,424892704",0,"0,197424893",0,0,"0,038626609",2.0,I,61.0,0.092962,90.957326,,,,,
719,PP6,2.0,I,20121001T160000000,25.0,17.0,0.0,4.0,0.0,2.0,1.54609186629678e+16,15461.0,65.0,38.0,27.0,0.0,8.0,3.0,4.0,7.0,0.0,2,"0,891075008","0,404564135","0,011910714","0,173013826","0,080994486","0,002022822","1,31E-04","0,070746174","-0,224964871","-7,105323423","-8,862206091","-4,792879953","0,009661836","0,038647343","0,043478261","0,280193237","0,024154589","0,096618357",0,"0,579710145","0,29468599","0,014492754","0,130434783",0,"0,024154589",0,0,"0,004830918","0,734299517","1,169082126","0,280193237","0,019323671","0,618357488","1,101449275",0,"1,062801932","0,019323671","0,014492754",0,0,"0,270531401",2.0,I,60.0,0.105746,98.054028,,,,,
720,PP6,2.0,I,20121001T160100000,25.0,19.0,0.0,5.0,1.0,0.0,1160429644542800.0,1160.0,16.0,2.0,14.0,0.0,4.0,0.0,2.0,10.0,1.0,2,"0,949157944","0,897777067","0,003846025","0,016156181","0,154163086","0,003567148","4,33E-06","0,016231189","-0,156152343","-13,88500932","-5,639500013","-6,701727085",0,"0,020920502","0,054393305","0,610878661",0,"0,322175732",0,"0,715481172","0,221757322","0,012552301",0,0,"0,050209205",0,0,0,0,"0,020920502",0,"0,108786611","0,117154812","0,623430962","0,60251046","0,39748954","0,0041841",0,0,0,"0,079497908",2.0,I,999.0,999.0,98.421396,,,,,
721,PP6,2.0,I,20121001T160200000,10.0,7.0,1.0,2.0,0.0,0.0,3775263989134370.0,3775.0,139.0,89.0,50.0,0.0,5.0,0.0,21.0,6.0,1.0,2,"0,932812159","0,804834844","0,003368716","0,047904657","0,0907658","0,002954151","8,14E-06","0,023677661","-0,115711776","-12,76824072","-3,906399282","-5,307145801",0,0,0,"0,296650718",0,"0,153110048",0,"0,822966507","0,110047847","0,009569378",0,0,"0,129186603",0,0,"0,009569378","0,244019139","0,444976077",0,"0,076555024","0,387559809","0,95215311","0,076555024","0,267942584",0,0,0,0,"0,038277512",2.0,I,63.0,0.067306,89.2297,,,,,
722,PP6,2.0,I,20121001T160300000,7.0,5.0,0.0,1.0,1.0,0.0,2.02033988421248e+16,20203.0,151.0,86.0,65.0,0.0,11.0,1.0,23.0,13.0,0.0,2,"0,883308998","0,33079542","0,022328908","0,108037936","0,040292571","0,009273461","0,09774488","0,04358914","-0,2035277","-7,094473983","-13,75728063","-7,197967638","0,384615385","0,021367521","0,021367521","0,034188034","0,136752137","0,354700855",0,"0,388888889","0,517094017",0,"1,200854701",0,0,0,0,"0,055555556","0,290598291","0,615384615","0,329059829",0,0,"0,294871795","0,017094017","0,564102564","0,012820513","1,021367521",0,"0,008547009","0,111111111",2.0,I,999.0,999.0,95.334026,,,,,
723,PP6,2.0,I,20121001T160400000,64.0,20.0,2.0,7.0,23.0,6.0,3838246835501780.0,3838.0,9.0,0.0,9.0,0.0,1.0,2.0,0.0,11.0,8.0,2,"0,865087197","0,327593997","0,028818182","0,044745154","0,051703854","0,001380817","2,19E-04","0,078688367","-0,097506976","-3,074844526","-15,58005487","-7,412562731","0,029411765",0,0,"0,100840336","0,029411765","0,205882353",0,"0,445378151","0,542016807",0,0,0,"0,046218487",0,0,0,"1,701680672","1,558823529","0,789915966",0,"0,176470588","1,163865546",0,"0,642857143",0,"0,033613445",0,0,0,2.0,I,59.0,0.077742,90.668453,,,,,
724,PP6,2.0,I,20121001T160500000,44.0,19.0,0.0,4.0,7.0,7.0,3563205614498500.0,3563.0,40.0,20.0,20.0,13.0,1.0,0.0,3.0,2.0,1.0,2,"0,953284377","0,801086338","0,001398295","0,068664299","0,102824499","0,003205463","6,80E-06","0,01643196","-0,140883587","-9,34455804","-6,63083658","-7,101214353",0,"0,022321429",0,"0,75",0,"0,129464286",0,"0,540178571","0,410714286","0,004464286",0,0,"0,28125",0,"0,013392857","0,017857143",0,"0,058035714",0,0,"1,348214286","2,388392857","0,004464286","0,428571429",0,0,0,0,"0,049107143",2.0,I,64.0,0.072794,96.434338,,,,,
