PP;Blok;Condition;timestamp;Squality;Sneutral;Shappy;Ssad;Sangry;Ssurprised;Sscared;Sdisgusted;Svalence;SyHeadOrientation;SxHeadOrientation;SzHeadOrientation;SmouthOpen;SleftEyeClosed;SrightEyeClosed;SleftEyebrowLowered;SleftEyebrowRaised;SrightEyebrowLowered;SrightEyebrowRaised;SgazeDirectionForward;SgazeDirectionLeft;SgazeDirectionRight;SAu01_InnerBrowRaiser;SAu02_OuterBrowRaiser;SAu04_BrowLowerer;SAu05_UpperLidRaiser;SAu06_CheekRaiser;SAu07_LidTightener;SAu09_NoseWrinkler;SAu10_UpperLipRaiser;SAu12_LipCornerPuller;SAu14_Dimpler;SAu15_LipCornerDepressor;SAu17_ChinRaiser;SAu20_LipStretcher;SAu23_LipTightener;SAu24_LipPressor;SAu25_LipsPart;SAu26_JawDrop;SAu27_MouthStretch;SAu43_EyesClosed;;
PP4;2;I;20120925T145700000;0,936262;0,907850;0,035593;0,025898;0,022180;0,005039;0,000012;0,005512;-0,003287;-11,997163;1,767958;-12,184924;0,013889;0,175926;0,189815;0,078704;0,027778;0,101852;0,000000;0,837963;0,000000;0,092593;0,000000;0,314815;0,009259;0,000000;0,000000;0,115741;0,152778;0,180556;0,000000;1,101852;0,333333;0,337963;0,097222;0,180556;0,000000;0,018519;0,000000;0,000000;0,527778;;
PP4;2;I;20120925T145800000;0,932665;0,698387;0,323293;0,007981;0,001639;0,010527;0,000153;0,007127;0,312093;-8,923877;-1,399459;-8,330192;0,094828;0,008621;0,073276;0,000000;0,237069;0,047414;0,000000;0,775862;0,017241;0,077586;0,056034;2,336207;0,000000;0,000000;0,323276;0,245690;0,043103;0,237069;0,060345;2,379310;0,418103;0,090517;0,077586;0,000000;0,000000;0,198276;0,000000;0,000000;0,047414;;
PP4;2;I;20120925T145900000;0,936193;0,915872;0,063964;0,018431;0,017044;0,010049;0,000011;0,003367;0,038322;-7,371109;-0,548845;-9,738002;0,012552;0,397490;0,117155;0,000000;0,117155;0,000000;0,000000;0,861925;0,000000;0,071130;0,000000;1,640167;0,000000;0,000000;0,000000;0,920502;0,000000;0,029289;0,000000;2,573222;0,046025;0,071130;0,004184;0,020921;0,000000;0,016736;0,000000;0,000000;0,899582;;
PP4;2;I;20120925T150000000;0,904831;0,759976;0,113715;0,032094;0,007561;0,019248;0,000060;0,000550;0,081192;-7,006566;-0,663714;-7,413486;0,020921;0,414226;0,246862;0,000000;0,016736;0,000000;0,000000;0,966527;0,004184;0,004184;0,000000;2,104603;0,000000;0,016736;0,000000;0,564854;0,000000;0,000000;0,000000;2,405858;0,066946;0,016736;0,008368;0,004184;0,000000;0,041841;0,000000;0,000000;1,096234;;
PP4;2;I;20120925T150100000;0,948636;0,963147;0,041838;0,010817;0,012151;0,009926;0,000005;0,001598;0,025321;-8,050701;-1,594572;-9,919627;0,071130;0,205021;0,066946;0,000000;0,025105;0,000000;0,000000;0,933054;0,000000;0,012552;0,000000;1,598326;0,000000;0,000000;0,000000;0,556485;0,000000;0,000000;0,000000;2,364017;0,012552;0,000000;0,000000;0,004184;0,000000;0,129707;0,000000;0,000000;0,577406;;
PP4;2;I;20120925T150200000;0,940327;0,959142;0,021750;0,010542;0,006490;0,014638;0,000005;0,004489;0,007728;-7,378725;-2,882351;-9,350017;0,197479;0,075630;0,029412;0,004202;0,239496;0,004202;0,004202;0,957983;0,000000;0,004202;0,172269;2,684874;0,004202;0,000000;0,000000;0,193277;0,000000;0,004202;0,000000;1,840336;0,357143;0,029412;0,004202;0,000000;0,000000;0,344538;0,000000;0,000000;0,117647;;
PP4;2;I;20120925T150300000;0,945194;0,965500;0,015352;0,007309;0,002707;0,010624;0,000003;0,009220;0,002307;-8,419451;-7,170109;-6,377886;0,000000;0,016807;0,000000;0,000000;0,193277;0,000000;0,000000;0,571429;0,424370;0,000000;0,180672;2,533613;0,000000;0,000000;0,000000;0,243697;0,000000;0,033613;0,000000;0,621849;0,743697;0,075630;0,046218;0,000000;0,000000;0,000000;0,000000;0,000000;0,058824;;
PP4;2;I;20120925T150400000;0,941979;0,967776;0,042330;0,012221;0,007579;0,008570;0,000003;0,001771;0,028744;-6,435108;-3,507029;-9,293518;0,000000;0,125523;0,008368;0,000000;0,364017;0,000000;0,000000;0,983264;0,000000;0,000000;0,246862;3,092050;0,000000;0,000000;0,000000;0,355649;0,000000;0,000000;0,000000;3,288703;0,129707;0,025105;0,066946;0,000000;0,000000;0,000000;0,000000;0,000000;0,460251;;
PP4;2;I;20120925T150500000;0,930143;0,919274;0,031246;0,004122;0,016865;0,007793;0,000004;0,002032;0,012166;-5,249593;-4,881946;-8,068721;0,040541;0,099099;0,022523;0,067568;0,252252;0,058559;0,004505;0,959459;0,004505;0,004505;0,328829;3,184685;0,256757;0,000000;0,013514;0,099099;0,013514;0,000000;0,279279;3,045045;0,427928;0,166667;0,000000;0,000000;0,000000;0,076577;0,000000;0,000000;0,373874;;
PP4;2;I;20120925T150600000;0,940408;0,910931;0,060854;0,028287;0,016926;0,011460;0,000013;0,002981;0,027416;-2,053292;-1,425931;-7,787328;0,004255;0,374468;0,051064;0,000000;0,089362;0,000000;0,000000;0,863830;0,034043;0,008511;0,000000;1,382979;0,000000;0,000000;0,051064;0,846809;0,136170;0,072340;0,000000;2,995745;0,034043;0,021277;0,000000;0,000000;0,000000;0,004255;0,000000;0,000000;1,008511;;
PP4;2;I;20120925T150700000;0,926874;0,860851;0,057647;0,025257;0,011524;0,009169;0,000013;0,003041;0,026332;-5,323840;-6,625695;-9,099799;0,053812;0,134529;0,013453;0,067265;0,103139;0,080717;0,004484;0,798206;0,161435;0,000000;0,255605;2,677130;0,291480;0,000000;0,049327;0,273543;0,022422;0,008969;0,264574;1,708520;0,215247;0,130045;0,004484;0,013453;0,004484;0,062780;0,000000;0,000000;0,381166;;
PP4;3;R;20120925T152300000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;999,000000;;
PP4;3;R;20120925T152400000;0,861040;0,310669;0,210447;0,159736;0,002464;0,018409;0,001188;0,000708;0,050327;-7,019214;-6,734739;-7,045925;0,290909;0,063636;0,054545;0,090909;0,218182;0,200000;0,163636;0,790909;0,200000;0,000000;1,554545;0,000000;0,245455;0,000000;0,000000;0,000000;0,100000;0,090909;0,545455;0,627273;0,000000;0,681818;0,000000;0,000000;0,000000;0,572727;0,000000;0,000000;0,009091;;
PP4;3;R;20120925T152500000;0,883949;0,721573;0,116948;0,036107;0,029718;0,002424;0,000027;0,012014;0,052044;-8,508836;-2,924377;-7,980565;0,004184;0,000000;0,000000;0,000000;0,192469;0,000000;0,000000;0,958159;0,004184;0,012552;0,016736;1,305439;0,000000;0,000000;0,000000;0,033473;0,025105;0,075314;0,000000;0,878661;0,046025;0,803347;0,033473;0,535565;0,970711;0,004184;0,000000;0,000000;0,000000;;
PP4;3;R;20120925T152600000;0,895329;0,823313;0,457847;0,006060;0,003380;0,000518;0,000020;0,000189;0,451346;-19,618989;-4,663010;-9,377069;0,000000;0,000000;0,000000;0,000000;0,362500;0,000000;0,000000;0,983333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;3,370833;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP4;3;R;20120925T152700000;0,874092;0,896914;0,421186;0,002063;0,006831;0,000512;0,000003;0,000858;0,414301;-22,338319;-3,448956;-4,607196;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,983333;0,004167;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,250000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP4;3;R;20120925T152800000;0,877552;0,795126;0,303494;0,019884;0,005131;0,000426;0,000016;0,002320;0,282188;-22,155695;-0,153528;-2,271657;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,974895;0,004184;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,008368;0,000000;0,004184;0,020921;1,460251;0,016736;0,171548;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP4;3;T;20120925T153300000;0,903488;0,581446;0,326834;0,017989;0,005898;0,066719;0,007715;0,005462;0,303295;-3,202865;1,451678;-8,224430;0,416667;0,101852;0,064815;0,000000;0,027778;0,009259;0,009259;0,638889;0,074074;0,222222;0,009259;0,638889;0,000000;0,027778;0,000000;0,453704;0,037037;0,000000;0,240741;1,425926;0,018519;0,574074;0,027778;0,111111;0,000000;1,148148;0,000000;0,000000;0,175926;;
PP4;3;T;20120925T153400000;0,913795;0,875285;0,054277;0,013976;0,009513;0,006875;0,000009;0,014116;0,028260;-3,965263;-0,223190;-12,328144;0,026786;0,102679;0,120536;0,017857;0,401786;0,004464;0,004464;0,857143;0,026786;0,013393;0,098214;1,834821;0,000000;0,000000;0,004464;0,821429;0,098214;0,071429;0,147321;2,223214;0,316964;0,562500;0,035714;0,049107;0,000000;0,075893;0,000000;0,040179;0,160714;;
PP4;3;T;20120925T153500000;0,940067;0,946062;0,056065;0,014595;0,008889;0,006610;0,000017;0,000999;0,038261;-6,251265;2,037929;-11,786307;0,000000;0,362445;0,069869;0,000000;0,000000;0,000000;0,000000;0,886463;0,004367;0,008734;0,000000;1,510917;0,000000;0,000000;0,000000;0,847162;0,196507;0,026201;0,000000;2,812227;0,043668;0,174672;0,000000;0,144105;0,026201;0,000000;0,000000;0,000000;0,135371;;
PP4;3;T;20120925T153600000;0,918472;0,853844;0,089157;0,016464;0,028366;0,009442;0,000012;0,000989;0,051877;-2,451038;-0,777516;-9,956818;0,057778;0,457778;0,124444;0,040000;0,017778;0,071111;0,044444;0,920000;0,000000;0,040000;0,004444;1,524444;0,248889;0,000000;0,026667;0,968889;0,008889;0,004444;0,297778;2,511111;0,000000;0,271111;0,026667;0,000000;0,004444;0,146667;0,000000;0,000000;0,537778;;
PP4;3;T;20120925T153700000;0,915626;0,889298;0,053134;0,035167;0,018823;0,008288;0,000004;0,002342;0,015644;-8,408753;-0,371317;-11,375613;0,012876;0,433476;0,283262;0,025751;0,030043;0,004292;0,000000;0,875536;0,025751;0,064378;0,000000;1,454936;0,008584;0,034335;0,000000;0,721030;0,081545;0,000000;0,004292;2,381974;0,034335;0,145923;0,000000;0,012876;0,000000;0,025751;0,000000;0,000000;0,961373;;
PP4;3;T;20120925T153800000;0,930029;0,883142;0,062768;0,020032;0,023723;0,009474;0,000011;0,001063;0,026911;-3,535135;-0,997537;-13,330933;0,004762;0,319048;0,095238;0,028571;0,023810;0,038095;0,014286;0,923810;0,000000;0,004762;0,019048;2,490476;0,195238;0,000000;0,000000;0,928571;0,000000;0,000000;0,119048;2,900000;0,128571;0,209524;0,023810;0,000000;0,000000;0,004762;0,000000;0,000000;0,347619;;
PP4;3;T;20120925T153900000;0,949626;0,963059;0,018847;0,032879;0,004884;0,011329;0,000014;0,001516;-0,015378;-6,743285;-3,102512;-11,701548;0,004167;0,337500;0,095833;0,000000;0,020833;0,000000;0,004167;0,925000;0,000000;0,008333;0,025000;2,704167;0,000000;0,000000;0,000000;0,637500;0,000000;0,000000;0,000000;2,383333;0,016667;0,000000;0,129167;0,000000;0,000000;0,004167;0,000000;0,000000;0,520833;;
PP4;3;T;20120925T154000000;0,934763;0,901814;0,065133;0,018262;0,031249;0,007338;0,000006;0,001181;0,024846;-6,458316;1,028322;-9,044949;0,000000;0,428571;0,079832;0,042017;0,012605;0,067227;0,000000;0,836134;0,012605;0,117647;0,000000;1,760504;0,205882;0,000000;0,000000;0,878151;0,025210;0,008403;0,172269;2,626050;0,046218;0,075630;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,638655;;
PP4;3;T;20120925T154100000;0,931840;0,888277;0,030434;0,025581;0,018433;0,007132;0,000015;0,002600;-0,006996;-5,113002;-0,702001;-8,546092;0,016736;0,213389;0,041841;0,000000;0,125523;0,000000;0,000000;0,920502;0,020921;0,008368;0,117155;2,000000;0,000000;0,000000;0,000000;0,569038;0,000000;0,033473;0,000000;2,012552;0,163180;0,288703;0,020921;0,000000;0,008368;0,029289;0,000000;0,000000;0,347280;;
PP4;3;T;20120925T154200000;0,933732;0,957397;0,012575;0,007996;0,004682;0,010771;0,000132;0,004927;0,002947;-7,348034;-4,093440;-14,005729;0,000000;0,054622;0,029412;0,000000;0,210084;0,000000;0,000000;0,932773;0,050420;0,000000;0,239496;3,294118;0,000000;0,000000;0,000000;0,054622;0,000000;0,016807;0,000000;1,676471;0,621849;0,054622;0,092437;0,000000;0,000000;0,000000;0,000000;0,000000;0,067227;;
PP4;3;T;20120925T154300000;0,921136;0,850487;0,106677;0,017870;0,020070;0,012947;0,000046;0,000766;0,074737;-4,414591;-1,647813;-9,578491;0,038136;0,436441;0,088983;0,004237;0,021186;0,012712;0,000000;0,898305;0,016949;0,042373;0,000000;1,415254;0,000000;0,016949;0,000000;0,707627;0,000000;0,000000;0,406780;2,211864;0,004237;0,025424;0,000000;0,000000;0,000000;0,038136;0,000000;0,000000;0,843220;;
PP4;3;T;20120925T154400000;0,932532;0,835068;0,079232;0,009028;0,030841;0,066517;0,000058;0,000787;0,043018;-5,511165;-4,384542;-8,125586;0,142259;0,242678;0,029289;0,079498;0,267782;0,092050;0,000000;0,887029;0,050209;0,000000;0,079498;1,807531;0,297071;0,092050;0,000000;0,179916;0,050209;0,025105;0,313808;1,924686;0,008368;0,313808;0,033473;0,000000;0,000000;0,330544;0,000000;0,000000;0,435146;;
PP4;3;T;20120925T154500000;0,949150;0,948042;0,059818;0,037571;0,006042;0,004232;0,000010;0,001642;0,021245;-10,085465;-4,595836;-9,115284;0,025316;0,075949;0,021097;0,000000;0,029536;0,000000;0,000000;0,983122;0,000000;0,000000;0,000000;0,637131;0,000000;0,000000;0,000000;0,122363;0,000000;0,105485;0,000000;2,198312;0,654008;0,000000;0,000000;0,000000;0,000000;0,025316;0,000000;0,000000;0,185654;;
PP4;3;T;20120925T154600000;0,937027;0,854152;0,100972;0,034322;0,011000;0,014809;0,000046;0,000291;0,065101;-6,784627;-0,865755;-7,133693;0,033333;0,545833;0,258333;0,000000;0,016667;0,000000;0,000000;0,900000;0,037500;0,004167;0,000000;1,870833;0,000000;0,016667;0,062500;0,666667;0,016667;0,037500;0,137500;2,870833;0,020833;0,000000;0,000000;0,000000;0,000000;0,075000;0,000000;0,000000;1,741667;;
PP4;3;T;20120925T154700000;0,936658;0,929001;0,028332;0,059223;0,004469;0,012255;0,000034;0,000656;-0,031315;-2,290316;-2,260601;-4,184189;0,012500;0,216667;0,050000;0,062500;0,033333;0,000000;0,000000;0,933333;0,020833;0,000000;0,020833;2,445833;0,016667;0,000000;0,008333;0,254167;0,000000;0,000000;0,000000;2,416667;0,012500;0,000000;0,070833;0,012500;0,000000;0,016667;0,000000;0,000000;0,291667;;
PP4;3;T;20120925T154800000;0,948252;0,974815;0,017633;0,026521;0,005521;0,017697;0,000012;0,000620;-0,010036;-5,426262;-0,887527;-6,937501;0,037657;0,179916;0,025105;0,000000;0,016736;0,000000;0,000000;0,962343;0,000000;0,008368;0,050209;2,995816;0,000000;0,000000;0,000000;0,502092;0,004184;0,000000;0,000000;2,949791;0,000000;0,000000;0,000000;0,000000;0,000000;0,041841;0,000000;0,000000;0,326360;;
PP4;3;T;20120925T154900000;0,946973;0,949979;0,042403;0,019478;0,012375;0,016495;0,000009;0,001376;0,019059;-5,020143;0,034904;-10,893587;0,055319;0,263830;0,055319;0,000000;0,102128;0,000000;0,008511;0,868085;0,017021;0,055319;0,000000;2,659574;0,000000;0,004255;0,000000;0,574468;0,017021;0,017021;0,000000;2,612766;0,017021;0,131915;0,029787;0,000000;0,000000;0,123404;0,000000;0,000000;0,706383;;
PP4;3;T;20120925T155000000;0,934995;0,919140;0,016421;0,019839;0,015188;0,008521;0,000069;0,005462;-0,010708;-6,207544;-0,264164;-13,329551;0,004545;0,259091;0,000000;0,000000;0,081818;0,004545;0,009091;0,940909;0,004545;0,018182;0,027273;2,031818;0,000000;0,027273;0,013636;0,509091;0,000000;0,322727;0,000000;1,900000;0,013636;0,213636;0,000000;0,027273;0,000000;0,004545;0,000000;0,000000;0,640909;;
PP4;3;T;20120925T155100000;0,927622;0,887134;0,049035;0,022422;0,022445;0,008704;0,000004;0,002034;0,013093;-7,157034;-3,653780;-9,014234;0,009434;0,301887;0,066038;0,000000;0,047170;0,000000;0,000000;0,924528;0,023585;0,009434;0,000000;0,773585;0,000000;0,000000;0,000000;0,740566;0,018868;0,042453;0,000000;1,787736;0,033019;0,132075;0,000000;0,127358;0,000000;0,014151;0,000000;0,000000;0,400943;;
PP4;3;T;20120925T155200000;0,932170;0,938606;0,008319;0,007183;0,003648;0,010040;0,000004;0,007998;-0,003278;-4,670284;-5,957739;-3,699837;0,016667;0,025000;0,008333;0,000000;0,379167;0,000000;0,000000;0,958333;0,025000;0,000000;0,212500;3,245833;0,000000;0,000000;0,000000;0,025000;0,000000;0,000000;0,000000;1,554167;1,037500;0,129167;0,000000;0,000000;0,000000;0,029167;0,000000;0,000000;0,050000;;
PP4;3;T;20120925T155300000;0,939458;0,966476;0,011846;0,007719;0,008382;0,011001;0,000003;0,002429;-0,000364;-4,410033;-5,175926;-7,587679;0,000000;0,163866;0,071429;0,000000;0,491597;0,000000;0,000000;0,907563;0,075630;0,000000;0,348739;3,079832;0,000000;0,000000;0,000000;0,415966;0,000000;0,025210;0,000000;2,768908;0,319328;0,000000;0,004202;0,016807;0,004202;0,000000;0,000000;0,000000;0,521008;;
PP4;3;T;20120925T155400000;0,940371;0,958385;0,006975;0,004429;0,003876;0,010481;0,000003;0,016748;-0,012018;-6,167544;-5,939861;-5,864615;0,075000;0,029167;0,004167;0,000000;0,158333;0,000000;0,000000;0,975000;0,008333;0,000000;0,316667;3,208333;0,000000;0,000000;0,000000;0,083333;0,112500;0,091667;0,000000;1,812500;0,408333;0,012500;0,020833;0,000000;0,000000;0,166667;0,000000;0,000000;0,104167;;
PP4;3;T;20120925T155500000;0,940955;0,966883;0,021799;0,003946;0,007766;0,004734;0,000013;0,007933;0,009565;-10,090745;-4,214135;-3,568988;0,000000;0,012552;0,000000;0,000000;0,163180;0,000000;0,000000;0,983264;0,012552;0,000000;0,020921;2,564854;0,000000;0,000000;0,000000;0,033473;0,000000;0,138075;0,000000;1,656904;0,794979;0,238494;0,008368;0,000000;0,000000;0,000000;0,000000;0,000000;0,025105;;
PP4;3;T;20120925T155600000;0,942359;0,956103;0,020782;0,012621;0,012961;0,008655;0,000009;0,004526;-0,001045;-7,198823;-4,631589;-6,847726;0,000000;0,184874;0,029412;0,000000;0,172269;0,000000;0,000000;0,903361;0,029412;0,000000;0,033613;2,567227;0,000000;0,000000;0,000000;0,130252;0,004202;0,000000;0,000000;1,810924;0,088235;0,029412;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,533613;;
PP4;3;T;20120925T155700000;0,941977;0,940528;0,009196;0,032154;0,015299;0,012918;0,000004;0,003943;-0,027781;-5,518455;-1,991595;-10,637744;0,000000;0,412500;0,025000;0,000000;0,000000;0,000000;0,000000;0,929167;0,000000;0,016667;0,070833;2,800000;0,000000;0,000000;0,000000;0,670833;0,000000;0,000000;0,000000;2,220833;0,287500;0,033333;0,012500;0,000000;0,000000;0,000000;0,000000;0,000000;0,908333;;
PP4;3;T;20120925T155800000;0,930145;0,906374;0,059746;0,012160;0,006319;0,015402;0,000063;0,010053;0,038637;-4,349484;-2,857557;-8,770685;0,029536;0,282700;0,206751;0,004219;0,270042;0,054852;0,016878;0,822785;0,016878;0,059072;0,122363;2,540084;0,000000;0,000000;0,000000;0,274262;0,067511;0,223629;0,025316;1,953586;0,345992;0,054852;0,050633;0,000000;0,000000;0,037975;0,000000;0,004219;0,818565;;
PP4;3;T;20120925T155900000;0,950990;0,893605;0,040728;0,007228;0,010701;0,021364;0,001781;0,008885;0,021364;-10,375323;-4,499295;-8,998298;0,186957;0,234783;0,156522;0,004348;0,173913;0,000000;0,000000;0,895652;0,017391;0,013043;0,000000;1,204348;0,104348;0,056522;0,000000;0,204348;0,643478;0,234783;0,000000;1,673913;0,086957;0,000000;0,026087;0,000000;0,000000;0,408696;0,000000;0,000000;0,847826;;
PP5;1;R;20120926T092700000;0,952030;0,942558;0,004454;0,020706;0,000641;0,007484;0,002529;0,000094;-0,016252;-14,206362;-6,856017;6,328611;0,000000;0,000000;0,000000;0,000000;0,748954;0,000000;0,995816;0,987448;0,008368;0,000000;1,020921;0,000000;0,000000;0,138075;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP5;1;R;20120926T092800000;0,950625;0,959802;0,004593;0,014593;0,001065;0,006151;0,002076;0,000109;-0,010000;-15,469242;-6,830214;6,221444;0,000000;0,000000;0,000000;0,000000;0,950000;0,000000;0,995833;0,987500;0,008333;0,000000;0,037500;0,000000;0,000000;0,062500;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP5;1;R;20120926T092900000;0,949955;0,961581;0,005069;0,019077;0,001543;0,005502;0,001843;0,000116;-0,014009;-16,625533;-6,391543;5,899031;0,000000;0,000000;0,000000;0,000000;0,962500;0,000000;0,995833;0,975000;0,004167;0,000000;0,000000;0,000000;0,000000;0,075000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;;
PP5;1;R;20120926T093000000;0,950475;0,957583;0,005295;0,025608;0,001179;0,004371;0,000992;0,000125;-0,020313;-14,966385;-6,384768;5,818043;0,000000;0,000000;0,000000;0,000000;0,791667;0,000000;0,995833;0,954167;0,020833;0,000000;0,762500;0,000000;0,000000;0,000000;0,000000;0,004167;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;;
