PP,Blok,Condition,timestamp,SnMouseAct,SnLeftClicked,SnRightClicked,SnDoubleClicked,SnWheel,SnDragged,SnMouseDistance,SnMouseDistance,SnKeyStrokes,SnChars,SnSpecialKeys,SnDirectionKeys,SnErrorKeys,SnShortcutKeys,SnSpaces,SnAppChange,SnTabfocusChange
PP8,1,N,20121004T100100000,11,2,0,0,9,0,6536104027331050,6536,35,11,24,0,3,0,5,2,0
PP8,1,N,20121004T100200000,0,0,0,0,0,0,0,0,154,116,38,0,6,0,22,0,0
PP8,1,N,20121004T100300000,8,4,0,0,0,2,7717676948561450,7718,73,51,22,0,6,2,10,2,0
PP8,1,N,20121004T100400000,21,10,2,0,1,4,15800555386165300,15801,36,12,24,0,9,6,6,9,3
PP8,1,N,20121004T100500000,36,6,0,0,30,0,33070302438625200,33070,1,0,1,0,0,1,0,5,0
PP8,1,N,20121004T100600000,41,12,0,0,21,4,28128689978280300,28129,3,0,3,0,0,2,0,7,1
PP8,1,N,20121004T100700000,29,23,0,2,2,1,17744645845271600,17745,17,11,6,0,0,2,2,12,1
PP8,1,N,20121004T100800000,13,6,0,1,6,0,6177562462702020,6178,44,26,18,0,14,0,2,1,4
PP8,1,N,20121004T100900000,17,9,0,0,5,1,12719623861265300,12720,2,0,2,0,0,2,0,6,1
PP8,1,N,20121004T101000000,14,9,0,1,2,1,8847250295570720,8847,51,36,15,0,0,2,7,5,3
PP8,1,N,20121004T101100000,22,10,0,0,8,2,12467980181944700,12468,4,0,4,0,2,2,0,4,4
PP8,1,N,20121004T101200000,20,9,0,0,7,2,985913476517117,986,40,33,7,1,0,0,3,1,4
PP8,1,N,20121004T101300000,22,7,0,0,11,2,14291851315485400,14292,0,0,0,0,0,0,0,6,0
PP8,1,N,20121004T101400000,30,20,0,1,3,3,2257291068453850,2257,2,0,2,0,0,0,0,12,3
PP8,1,N,20121004T101500000,33,16,0,2,3,6,20932361779235900,20932,11,0,11,0,4,5,0,6,1
PP8,1,N,20121004T101600000,25,13,0,1,3,4,17440894794755800,17441,19,11,8,0,0,3,3,10,1
PP8,1,N,20121004T101700000,45,25,0,4,1,7,28133720716700600,28134,30,0,30,0,6,10,0,3,1
PP8,1,N,20121004T101800000,31,14,0,3,6,4,17738851123935800,17739,41,27,14,1,3,1,4,7,1
PP8,1,N,20121004T101900000,38,21,0,3,0,7,23584149752580700,23584,34,23,11,0,4,3,3,7,1
PP8,1,N,20121004T102000000,34,13,1,7,11,1,21804096427468000,21804,15,11,4,0,1,3,0,7,1
PP8,1,N,20121004T102100000,57,29,3,1,0,12,3498406159341010,3498,20,10,10,0,3,7,0,16,3
PP8,1,N,20121004T102200000,40,16,1,7,4,6,2550693956477470,2551,80,40,40,0,24,4,7,6,1
PP8,1,N,20121004T102300000,38,21,1,0,8,4,21975660091004300,21976,59,33,26,0,16,1,7,6,2
PP8,2,R,20121004T103900000,3,1,0,2,0,0,20770055447184800,20770,0,0,0,0,0,0,0,0,0
PP8,2,R,20121004T104000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP8,2,R,20121004T104100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP8,2,R,20121004T104200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP8,2,R,20121004T104300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP8,2,R,20121004T104400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP8,2,I,20121004T104800000,19,12,0,3,2,1,1085785604741150,1086,70,54,16,0,3,0,8,9,6
PP8,2,I,20121004T104900000,25,17,0,2,0,3,10793228463495300,10793,41,30,11,0,1,1,4,2,3
PP8,2,I,20121004T105000000,25,17,0,0,0,4,17918268718343200,17918,2,0,2,0,0,2,0,13,2
PP8,2,I,20121004T105100000,16,12,0,0,0,2,9273094051497810,9273,62,43,19,0,0,2,6,7,6
PP8,2,I,20121004T105200000,54,27,1,2,0,12,389351711596584,389,21,12,9,0,1,1,2,13,1
PP8,2,I,20121004T105300000,38,14,0,1,9,7,24301350406420100,24301,7,0,7,0,1,0,0,8,2
PP8,2,I,20121004T105400000,24,13,0,0,9,1,1424750192144880,1425,49,36,13,0,2,0,6,0,12
PP8,2,I,20121004T105500000,42,10,0,0,28,2,22369072443792500,22369,0,0,0,0,0,0,0,0,4
PP8,2,I,20121004T105600000,44,20,0,0,24,0,2614188728166380,2614,0,0,0,0,0,0,0,3,12
PP8,2,I,20121004T105700000,44,22,0,1,5,8,2639120755103990,2639,14,0,14,0,4,6,0,9,3
PP8,2,I,20121004T105800000,41,22,0,0,5,7,26208566011605300,26209,24,9,15,1,0,4,2,7,6
PP8,2,I,20121004T105900000,31,18,0,0,5,4,21805127832613000,21805,63,11,52,33,6,3,2,7,3
PP8,2,I,20121004T110000000,45,25,0,0,6,7,29035377393916300,29035,23,0,23,4,7,8,0,9,4
PP8,2,I,20121004T110100000,37,20,0,1,10,3,2357191197201440,2357,1,0,1,0,0,0,0,10,8
PP8,2,I,20121004T110200000,48,15,0,0,21,6,2818515805769820,2819,4,0,4,0,0,4,0,3,8
PP8,2,I,20121004T110300000,53,26,2,6,3,8,3734517217578600,3735,24,5,19,0,6,10,0,8,3
PP8,2,I,20121004T110400000,61,17,0,0,32,6,393411380191746,393,2,0,2,0,1,1,0,4,6
PP8,2,I,20121004T110500000,37,27,0,1,1,4,20125103216722900,20125,18,12,6,0,1,1,1,14,1
PP8,2,I,20121004T110600000,23,14,0,2,5,1,13190289869071300,13190,15,13,2,0,0,0,1,11,5
PP8,2,I,20121004T110700000,22,11,0,0,11,0,10073824195355100,10074,11,9,2,0,0,0,1,0,8
PP8,2,I,20121004T110800000,12,4,0,0,8,0,7408756486194480,7409,56,45,11,0,0,0,9,2,3
PP8,2,I,20121004T110900000,22,11,0,3,0,4,14915238501918000,14915,109,86,23,0,1,2,18,5,1
PP8,2,I,20121004T111000000,27,10,0,1,11,2,16636008080940100,16636,2,0,2,0,2,0,0,5,7
PP8,2,I,20121004T111100000,28,18,0,0,4,3,14540421774169000,14540,40,27,13,0,1,2,3,7,12
PP8,2,I,20121004T111200000,34,20,0,2,2,5,22971819388201700,22972,88,50,38,0,10,13,10,17,1
PP8,2,I,20121004T111300000,27,14,0,0,7,3,13781816831086900,13782,4,0,4,0,0,3,0,3,4
PP8,2,I,20121004T111400000,20,12,0,1,3,2,9540129964028650,9540,5,0,5,0,5,5,0,1,2
PP8,2,I,20121004T111500000,35,29,0,0,0,3,16926703293681100,16927,12,0,12,1,8,2,0,7,2
PP8,2,I,20121004T111600000,18,10,0,0,0,4,8076501945320180,8077,74,47,27,1,12,0,8,1,0
PP8,2,I,20121004T111700000,47,30,1,4,2,5,31167871932392200,31168,9,0,9,0,6,1,0,14,4
PP8,2,I,20121004T111800000,58,32,1,4,1,10,3896669280258230,3897,15,1,14,0,8,3,1,12,2
PP8,2,I,20121004T111900000,66,32,0,2,8,12,43464752463379500,43465,6,0,6,0,1,5,0,10,4
PP8,2,I,20121004T112000000,28,14,0,1,11,1,16492394775947100,16492,53,22,31,0,15,1,3,8,0
PP8,2,I,20121004T112100000,38,20,1,0,1,8,2302673705030060,2303,32,19,13,0,3,5,1,9,1
PP8,2,I,20121004T112200000,64,33,3,6,0,11,37007957584740600,37008,15,0,15,0,4,9,0,17,4
PP8,3,R,20121004T113700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP8,3,R,20121004T113800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP8,3,R,20121004T113900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP8,3,R,20121004T114000000,1,0,0,0,0,0,9036824663564070,9037,0,0,0,0,0,0,0,0,0
PP8,3,R,20121004T114100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP8,3,R,20121004T114200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP8,3,T,20121004T114600000,46,12,0,2,24,4,23002808857784100,23003,46,35,11,0,1,0,6,2,3
PP8,3,T,20121004T114700000,15,9,0,0,6,0,6791739365110190,6792,56,38,18,0,3,0,10,1,4
PP8,3,T,20121004T114800000,19,12,0,0,3,2,8461249578220010,8461,9,3,6,0,1,0,1,2,4
PP8,3,T,20121004T114900000,30,20,0,0,1,4,16440648130069000,16441,52,12,40,2,18,2,2,8,1
PP8,3,T,20121004T115000000,41,22,0,11,0,4,1741516726013460,1742,54,33,21,3,3,0,7,4,0
PP8,3,T,20121004T115100000,27,21,0,0,0,3,15446313138486900,15446,49,28,21,1,0,0,8,1,5
PP8,3,T,20121004T115200000,34,12,0,0,5,8,31466033379076400,31466,0,0,0,0,0,0,0,0,4
PP8,3,T,20121004T115300000,35,14,0,0,5,8,23298758112506600,23299,7,0,7,0,0,5,0,5,2
PP8,3,T,20121004T115400000,17,9,0,0,0,4,8364462011500140,8364,11,0,11,0,4,0,4,0,0
PP8,3,T,20121004T115500000,41,14,0,0,16,5,25068458204844300,25068,8,0,8,0,3,4,1,5,3
PP8,3,T,20121004T115600000,23,7,0,0,6,5,11750559310196700,11751,6,0,6,0,1,2,3,1,0
PP8,3,T,20121004T115700000,51,14,0,0,18,9,30063099654998900,30063,11,0,11,0,5,4,1,5,2
PP8,3,T,20121004T115800000,28,9,0,0,7,6,15057063868186000,15057,7,0,7,2,2,2,0,1,0
PP8,3,T,20121004T115900000,48,15,0,1,19,6,292380893656661,292,10,0,10,0,1,7,2,6,3
PP8,3,T,20121004T120000000,46,6,0,0,28,6,25390797510892700,25391,6,0,6,0,5,0,0,0,0
PP8,3,T,20121004T120100000,52,24,0,3,17,4,25762491201512800,25762,20,13,7,0,1,2,1,6,1
PP8,3,T,20121004T120200000,18,13,0,0,1,2,12515162547987600,12515,39,33,6,0,0,0,4,7,4
PP8,3,T,20121004T120300000,16,7,0,0,9,0,9876871054658610,9877,71,59,12,0,0,0,10,1,7
PP8,3,T,20121004T120400000,25,9,0,0,8,4,1816540586542040,1817,88,64,24,0,6,0,15,1,3
PP8,3,T,20121004T120500000,26,11,0,0,5,5,2006689262696470,2007,43,30,13,1,5,0,4,1,3
PP8,3,T,20121004T120600000,21,13,0,0,4,2,9204142575536390,9204,69,40,29,0,9,2,8,4,1
PP8,3,T,20121004T120700000,23,11,0,0,10,1,11609911078438300,11610,118,91,27,0,8,1,13,2,1
PP8,3,T,20121004T120800000,33,16,1,0,12,2,18582695784522800,18583,70,54,16,0,2,1,7,8,1
PP8,3,T,20121004T120900000,46,20,2,2,4,9,29011808134737100,29012,74,41,33,1,14,6,8,11,2
PP9,1,R,20121004T140100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,1,R,20121004T140200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,1,R,20121004T140300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,1,R,20121004T140400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,1,R,20121004T140500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,1,R,20121004T140600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,1,N,20121004T141200000,19,7,1,1,4,3,13452354157058600,13452,16,7,9,1,1,2,0,7,3
PP9,1,N,20121004T141300000,15,5,0,0,0,5,9241944108569960,9242,123,94,29,0,7,0,18,2,0
PP9,1,N,20121004T141400000,14,5,0,0,9,0,11152215109610600,11152,101,57,44,15,9,0,11,3,0
PP9,1,N,20121004T141500000,33,12,2,0,8,5,25445010694939300,25445,1,0,1,1,0,0,0,4,3
PP9,1,N,20121004T141600000,8,0,0,0,8,0,3668381462948740,3668,166,38,128,99,7,0,7,2,0
PP9,1,N,20121004T141700000,1,1,0,0,0,0,8368631907307190,8369,69,31,38,3,1,1,7,8,1
PP9,1,N,20121004T141800000,7,3,0,0,4,0,3591204593533160,3591,130,89,41,1,9,0,14,8,4
PP9,1,N,20121004T141900000,1,1,0,0,0,0,4149819273173230,4150,173,92,81,43,6,1,21,8,0
PP9,1,N,20121004T142000000,10,4,0,0,2,2,7933335925954640,7933,121,89,32,2,5,0,16,7,0
PP9,1,N,20121004T142100000,0,0,0,0,0,0,0,0,97,44,53,28,1,0,11,5,0
PP9,1,N,20121004T142200000,0,0,0,0,0,0,0,0,205,54,151,111,23,2,5,3,0
PP9,1,N,20121004T142300000,3,2,0,0,1,0,231463554108494,231,120,50,70,33,7,1,10,2,1
PP9,1,N,20121004T142400000,0,0,0,0,0,0,0,0,163,119,44,0,16,0,23,0,0
PP9,1,N,20121004T142500000,1,1,0,0,0,0,6142442510923480,6142,72,50,22,7,6,0,8,0,0
PP9,1,N,20121004T142600000,10,10,0,0,0,0,531428960249087,531,70,49,21,0,10,0,7,7,2
PP9,1,N,20121004T142700000,15,12,0,1,0,1,40342383127345400,40342,3,2,1,0,0,0,1,6,2
PP9,1,N,20121004T142800000,8,6,0,0,0,1,37132028765028300,37132,155,0,155,148,3,0,0,0,0
PP9,1,N,20121004T142900000,1,1,0,0,0,0,6590394525367960,6590,93,44,49,0,3,0,9,6,1
PP9,1,N,20121004T143000000,1,1,0,0,0,0,6056962935333180,6057,139,80,59,29,11,0,15,0,0
PP9,1,N,20121004T143100000,20,15,0,1,0,2,11770274792429600,11770,36,17,19,0,11,1,7,9,3
PP9,1,N,20121004T143200000,1,1,0,0,0,0,6622877018335760,6623,233,168,65,2,17,0,39,0,0
PP9,1,N,20121004T143300000,9,3,2,0,4,0,4724970402198260,4725,16,0,16,6,0,0,0,7,1
PP9,1,N,20121004T143400000,0,0,0,0,0,0,0,0,132,98,34,0,12,0,22,0,0
PP9,1,N,20121004T143500000,10,5,0,0,3,1,6380676024542130,6381,31,10,21,14,0,0,1,3,4
PP9,1,N,20121004T143600000,0,0,0,0,0,0,0,0,96,38,58,42,3,0,6,5,1
PP9,1,N,20121004T143700000,6,0,0,0,6,0,5037104886325570,5037,182,136,46,0,10,0,25,6,1
PP9,1,N,20121004T143800000,2,1,0,0,1,0,16497211498434400,16497,149,107,42,7,7,0,21,4,0
PP9,1,N,20121004T143900000,0,0,0,0,0,0,0,0,168,56,112,95,7,0,7,2,0
PP9,1,N,20121004T144000000,4,1,0,0,3,0,3023929905069420,3024,53,29,24,9,0,0,4,10,1
PP9,1,N,20121004T144100000,3,1,0,0,2,0,1906045411091660,1906,113,73,40,4,12,0,14,3,0
PP9,1,N,20121004T144200000,9,0,0,0,9,0,6389746896248020,6390,70,51,19,0,2,0,9,4,1
PP9,1,N,20121004T144300000,3,1,0,0,0,1,18628900085653900,18629,174,107,67,1,20,0,24,5,1
PP9,1,N,20121004T144400000,0,0,0,0,0,0,0,0,151,82,69,34,1,1,21,5,0
PP9,1,N,20121004T144500000,0,0,0,0,0,0,0,0,146,79,67,24,12,0,20,1,0
PP9,1,N,20121004T144600000,0,0,0,0,0,0,0,0,184,131,53,0,24,0,25,0,0
PP9,1,N,20121004T144700000,11,2,0,0,9,0,7934381543327770,7934,54,12,42,4,10,3,2,14,4
PP9,1,N,20121004T144800000,13,4,0,0,9,0,34864049354791600,34864,59,33,26,8,3,0,4,9,1
PP9,1,N,20121004T144900000,10,6,0,0,2,1,4864506053845740,4865,157,32,125,96,2,0,4,10,4
PP9,2,R,20121004T150600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,2,R,20121004T150700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,2,R,20121004T150800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,2,R,20121004T150900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,2,R,20121004T151000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,2,R,20121004T151100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,2,T,20121004T151500000,1,0,0,0,1,0,6502099660878780,6502,142,83,59,0,19,0,20,6,0
PP9,2,T,20121004T151600000,5,1,0,0,2,1,30435563975897800,30436,139,83,56,12,7,0,20,4,0
PP9,2,T,20121004T151700000,0,0,0,0,0,0,0,0,197,114,83,16,20,0,27,5,1
PP9,2,T,20121004T151800000,1,0,0,0,1,0,5550900827793620,5551,142,27,115,93,0,0,4,2,0
PP9,2,T,20121004T151900000,0,0,0,0,0,0,0,0,193,143,50,0,15,0,30,1,0
PP9,2,T,20121004T152000000,0,0,0,0,0,0,0,0,180,131,49,0,19,0,22,0,0
PP9,2,T,20121004T152100000,0,0,0,0,0,0,0,0,156,109,47,13,9,0,22,0,0
PP9,2,T,20121004T152200000,17,8,0,2,5,1,10994695771771700,10995,133,77,56,11,11,0,18,15,1
PP9,2,T,20121004T152300000,3,0,0,0,3,0,1855153341582880,1855,218,139,79,17,25,0,26,5,0
PP9,2,T,20121004T152400000,0,0,0,0,0,0,0,0,183,117,66,24,18,0,22,0,0
PP9,2,T,20121004T152500000,12,7,0,0,1,2,5181763598520880,5182,114,39,75,40,10,1,8,7,1
PP9,2,T,20121004T152600000,19,14,0,0,1,2,119806366588689,120,79,33,46,9,2,3,5,18,6
PP9,2,T,20121004T152700000,0,0,0,0,0,0,0,0,109,63,46,6,13,0,14,5,3
PP9,2,T,20121004T152800000,6,1,1,0,4,0,33293757159820800,33294,58,38,20,0,1,0,11,4,1
PP9,2,T,20121004T152900000,5,5,0,0,0,0,259271902730024,259,130,79,51,11,11,1,18,5,3
PP9,2,T,20121004T153000000,5,1,0,0,4,0,32102673335088200,32103,5,0,5,0,1,0,0,2,1
PP9,2,T,20121004T153100000,1,0,0,0,1,0,7595419672407830,7595,189,132,57,0,10,0,23,13,1
PP9,2,T,20121004T153200000,0,0,0,0,0,0,0,0,178,123,55,2,14,0,27,8,0
PP9,2,T,20121004T153300000,0,0,0,0,0,0,0,0,184,118,66,0,16,0,31,11,0
PP9,2,T,20121004T153400000,5,1,0,0,4,0,3466423109614940,3466,154,95,59,6,19,0,22,2,1
PP9,2,T,20121004T153500000,0,0,0,0,0,0,0,0,228,154,74,0,27,0,36,4,0
PP9,2,T,20121004T153600000,32,10,0,0,14,4,22336506120321100,22337,72,37,35,0,21,2,4,5,1
PP9,2,T,20121004T153700000,20,6,0,0,14,0,13060878217954600,13061,107,85,22,0,2,1,16,7,2
PP9,2,T,20121004T153800000,18,10,1,1,0,3,9869793148094150,9870,72,47,25,0,12,0,6,2,1
PP9,2,T,20121004T153900000,8,8,0,0,0,0,4384410346861750,4384,95,52,43,1,9,1,9,2,0
PP9,2,T,20121004T154000000,27,17,2,0,0,4,19098614443565800,19099,83,59,24,2,7,1,4,3,4
PP9,2,T,20121004T154100000,15,4,1,0,8,1,9807265819236870,9807,95,55,40,13,8,1,6,2,4
PP9,3,R,20121004T155600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,3,R,20121004T155700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,3,R,20121004T155800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,3,R,20121004T155900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,3,R,20121004T160000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,3,R,20121004T160100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP9,3,I,20121004T160500000,5,4,0,0,1,0,2601766919673280,2602,143,85,58,5,22,0,18,6,5
PP9,3,I,20121004T160600000,0,0,0,0,0,0,0,0,75,43,32,0,14,0,13,1,0
PP9,3,I,20121004T160700000,1,0,1,0,0,0,6494836410564930,6495,105,71,34,7,6,0,12,1,0
PP9,3,I,20121004T160800000,7,4,1,0,0,1,5214077061593690,5214,216,117,99,62,6,0,21,3,2
PP9,3,I,20121004T160900000,0,0,0,0,0,0,0,0,210,102,108,44,42,0,18,2,0
PP9,3,I,20121004T161000000,4,3,1,0,0,0,26100413506983700,26100,218,122,96,47,16,0,26,2,1
PP9,3,I,20121004T161100000,0,0,0,0,0,0,0,0,271,99,172,121,24,0,22,0,0
PP9,3,I,20121004T161200000,0,0,0,0,0,0,0,0,204,154,50,3,11,0,28,0,0
PP9,3,I,20121004T161300000,0,0,0,0,0,0,0,0,297,215,82,0,28,0,49,0,0
PP9,3,I,20121004T161400000,2,2,0,0,0,0,5961717251186270,5962,193,117,76,23,17,1,21,1,0
PP9,3,I,20121004T161500000,9,8,0,0,1,0,5704626830498180,5705,119,79,40,2,2,1,15,9,1
PP9,3,I,20121004T161600000,2,2,0,0,0,0,9836343062833740,9836,104,69,35,0,11,0,15,5,0
PP9,3,I,20121004T161700000,9,3,1,0,5,0,6990774323996450,6991,185,103,82,51,10,0,19,2,1
PP9,3,I,20121004T161800000,0,0,0,0,0,0,0,0,250,172,78,7,31,0,35,0,0
PP9,3,I,20121004T161900000,4,0,0,0,4,0,19397107845390500,19397,254,197,57,0,12,1,38,0,0
PP9,3,I,20121004T162000000,22,12,0,0,2,4,15095947281240700,15096,8,4,4,1,0,0,0,2,2
PP9,3,I,20121004T162100000,52,17,0,0,1,17,3126823496246850,3127,21,18,3,1,0,0,2,0,2
PP9,3,I,20121004T162200000,19,11,0,0,2,3,13078372424908800,13078,52,28,24,0,0,0,7,6,4
PP9,3,I,20121004T162300000,22,7,0,0,1,7,14430525895226400,14431,119,40,79,20,4,0,13,8,0
PP9,3,I,20121004T162400000,14,7,0,0,1,3,1039250153809110,1039,87,35,52,0,7,0,12,5,5
PP9,3,I,20121004T162500000,11,7,0,0,0,2,6479496539607690,6479,94,35,59,0,6,0,13,16,4
PP9,3,I,20121004T162600000,22,11,0,1,0,5,12093787177997000,12094,53,15,38,14,2,0,4,11,0
PP9,3,I,20121004T162700000,6,2,0,0,2,1,2971173019217920,2971,120,70,50,11,4,0,13,7,0
PP9,3,I,20121004T162800000,13,6,0,0,1,3,6542986457966650,6543,89,53,36,8,6,0,7,2,0
PP9,3,I,20121004T162900000,13,2,0,0,11,0,8624831279631860,8625,88,30,58,34,4,2,5,7,3
PP9,3,I,20121004T163000000,9,1,0,0,8,0,686678712316252,687,36,21,15,0,2,0,4,6,1
PP9,3,I,20121004T163100000,4,1,0,0,3,0,22725970870978000,22726,118,56,62,23,4,2,9,5,3
PP9,3,I,20121004T163200000,17,12,1,0,0,2,8568641426962750,8569,86,34,52,29,3,2,6,10,0
PP9,3,I,20121004T163300000,27,13,0,1,1,6,1326585420109250,1327,74,35,39,14,3,2,5,10,4
PP9,3,I,20121004T163400000,7,3,0,1,1,1,3873581825049120,3874,121,49,72,49,1,0,4,3,0
PP9,3,I,20121004T163500000,18,3,0,0,11,2,10433787511594900,10434,108,56,52,28,1,0,7,2,4
PP9,3,I,20121004T163600000,13,7,0,0,0,3,4668173128283830,4668,134,51,83,55,0,2,7,3,1
PP9,3,I,20121004T163700000,5,4,0,0,1,0,30514528015308000,30515,119,57,62,31,3,1,11,8,2
PP9,3,I,20121004T163800000,11,9,0,0,0,1,5441569986210250,5442,53,36,17,2,1,0,4,4,1
PP9,3,I,20121004T163900000,14,9,2,0,1,1,6100679703216170,6101,101,58,43,2,5,0,11,14,2
PP9,3,I,20121004T164000000,22,10,0,0,8,2,16488762622097700,16489,101,63,38,0,9,0,12,7,3
PP9,3,I,20121004T164100000,21,12,0,0,5,2,13571005419391800,13571,75,49,26,7,2,0,6,3,4
PP9,3,I,20121004T164200000,30,20,0,0,8,1,18335515726357100,18336,52,31,21,1,3,0,7,4,4
PP9,3,I,20121004T164300000,14,9,0,0,3,1,8937507072663030,8938,56,41,15,2,0,0,4,4,3
PP10,1,R,20121008T131200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP10,1,R,20121008T131300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP10,1,R,20121008T131400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP10,1,R,20121008T131500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP10,1,R,20121008T131600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP10,1,R,20121008T131700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP10,1,N,20121008T132000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP10,1,N,20121008T132100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PP10,1,N,20121008T132200000,4,1,0,1,0,1,2240696684499100,2241,0,0,0,0,0,0,0,1,0
PP10,1,N,20121008T132300000,2,2,0,0,0,0,14713267242978700,14713,21,0,21,15,0,0,0,7,10
PP10,1,N,20121008T132400000,19,7,0,0,4,4,1284221979417120,1284,16,13,3,0,0,0,0,0,3
PP10,1,N,20121008T132500000,28,9,0,0,9,5,20717835664889900,20718,11,7,4,2,0,0,0,0,4
PP10,1,N,20121008T132600000,72,21,0,1,16,17,58883725273971500,58884,7,5,2,0,0,0,0,0,5
PP10,1,N,20121008T132700000,45,16,0,0,9,10,3457699124172730,3458,26,19,7,0,0,0,5,0,7
PP10,1,N,20121008T132800000,21,10,0,0,4,3,1301346293954210,1301,38,28,10,1,0,0,5,2,3
PP10,1,N,20121008T132900000,24,10,0,0,2,6,20498403579799300,20498,26,8,18,5,0,0,2,7,1
PP10,1,N,20121008T133000000,30,9,0,0,5,8,2402195274813020,2402,61,40,21,0,10,0,3,8,3
PP10,1,N,20121008T133100000,37,11,0,0,4,11,3408948404200840,3409,0,0,0,0,0,0,0,0,0
PP10,1,N,20121008T133200000,43,13,0,0,2,14,4350352344842560,4350,0,0,0,0,0,0,0,0,0
PP10,1,N,20121008T133300000,47,16,0,0,5,13,4342741552214310,4343,48,34,14,0,10,0,3,0,4
PP10,1,N,20121008T133400000,2,0,0,0,2,0,1810805345695660,1811,0,0,0,0,0,0,0,0,0
PP10,1,N,20121008T133500000,24,7,0,0,9,4,1805906463075430,1806,0,0,0,0,0,0,0,0,3
PP10,1,N,20121008T133600000,50,15,0,0,7,14,4776853803766630,4777,12,10,2,0,0,0,1,0,3
PP10,1,N,20121008T133700000,34,9,0,0,11,7,2941700207044980,2942,0,0,0,0,0,0,0,0,2
PP10,1,N,20121008T133800000,54,14,0,0,12,14,5038057122938190,5038,0,0,0,0,0,0,0,0,1
PP10,1,N,20121008T133900000,69,18,0,0,17,17,6626268684533120,6626,0,0,0,0,0,0,0,0,1
PP10,1,N,20121008T134000000,41,14,0,0,5,11,3731853610836520,3732,41,23,18,1,4,0,2,6,2
PP10,1,N,20121008T134100000,13,3,0,0,6,2,10345746714364700,10346,7,0,7,0,0,0,0,6,2
PP10,1,N,20121008T134200000,36,13,0,0,5,9,3374684210377270,3375,30,22,8,0,0,0,3,5,6
PP10,1,N,20121008T134300000,51,16,0,0,13,11,4430427353718490,4430,0,0,0,0,0,0,0,0,1
PP10,1,N,20121008T134400000,54,17,0,0,6,15,518282134405066,518,5,0,5,0,0,0,0,6,2
PP10,1,N,20121008T134500000,63,19,0,0,5,19,6330025022521050,6330,106,77,29,0,5,0,5,8,0
PP10,1,N,20121008T134600000,34,12,0,0,4,9,2300110125261260,2300,60,19,41,12,9,0,3,5,0
PP10,1,N,20121008T134700000,10,3,0,0,5,1,7142260778153280,7142,52,15,37,7,1,0,3,7,2
PP10,1,N,20121008T134800000,11,4,0,1,4,1,5876338737707780,5876,118,83,35,0,11,0,14,3,4
PP10,1,N,20121008T134900000,5,2,0,0,3,0,3201583333829720,3202,118,34,84,51,6,1,8,3,0
PP10,1,N,20121008T135000000,49,17,0,5,9,9,28529819568787200,28530,35,23,12,2,2,0,2,3,4
PP10,1,N,20121008T135100000,45,18,0,6,3,9,2663814969775030,2664,62,21,41,20,1,3,4,9,4
